ID;tahun_lahir;Pendidikan;Status_pernikahan;Pendapatan;jumlah_anak;jumlah_remaja;tanggal_pendaftaran;recency;Spent_wine;Spent_buah;Spent_daging;Spent_ikan;Spent_emas
2686;1969;Basic;Together;22390;0;0;21/10/2013;49;0;1;4;15;5
3107;1976;Graduation;Together;71322;0;1;02/05/2014;31;121;24;124;24;42
7734;1993;Graduation;Absurd;79244;0;0;19/12/2012;58;471;102;125;212;245
1146;1949;Master;Together;49912;0;1;07/09/2012;5;520;8;223;32;42
11031;1950;PhD;Married;48699;1;1;21/05/2013;90;26;1;10;2;1
7428;1975;Graduation;Together;80144;0;0;30/09/2013;47;240;132;445;250;108
975;1956;Graduation;Single;54252;1;1;28/05/2013;25;178;4;26;8;44
1103;1976;Master;Married;81929;1;0;29/09/2012;60;1486;55;278;49;185
3422;1975;Graduation;Married;76068;0;1;29/11/2012;67;1115;12;128;33;76
1055;1976;Master;Married;53204;1;1;20/03/2014;40;29;0;8;2;6
6544;1949;PhD;Together;67911;0;1;22/05/2014;63;529;0;356;63;0
1241;1984;2n Cycle;Married;14796;1;0;17/09/2012;1;13;3;8;7;16
2909;1974;PhD;Married;78128;0;1;19/02/2014;89;934;24;230;16;36
5802;1972;Basic;Married;14188;0;0;28/02/2013;40;2;7;11;16;27
1407;1986;Basic;Married;20425;1;0;29/10/2012;5;4;12;5;3;17
6183;1962;Master;Married;58646;0;1;10/06/2013;3;62;1;44;6;22
340;1970;Graduation;Divorced;72967;0;1;15/12/2012;1;158;35;179;0;125
5991;1949;Master;Married;48150;0;1;08/06/2013;24;173;2;39;3;47
3104;1961;Graduation;Single;82332;0;0;17/09/2012;89;830;59;968;51;19
9729;1955;Graduation;Widow;58275;1;1;02/06/2013;48;189;10;253;56;64
1008;1981;PhD;Together;44953;0;0;21/12/2012;31;728;17;133;11;124
11091;1953;Graduation;Together;34587;1;1;16/05/2014;68;7;2;9;2;2
3969;1974;Master;Together;43018;0;1;01/11/2013;46;35;4;17;7;64
1916;1954;Master;Married;45736;0;1;24/07/2013;92;188;3;180;20;43
9907;1969;Master;Together;66476;0;1;04/12/2013;80;742;28;152;25;57
87;1981;2n Cycle;Married;27733;1;0;26/08/2013;16;0;7;5;26;17
8659;1952;PhD;Together;69805;0;1;21/01/2014;50;750;71;174;13;20
6262;1962;Master;Single;72217;0;0;10/04/2013;93;816;42;450;55;154
6147;1971;Graduation;Divorced;25818;1;0;18/10/2012;51;5;2;8;2;9
8832;1976;Master;Together;37509;1;0;12/09/2012;24;37;5;56;12;5
10067;1976;2n Cycle;Together;25176;1;1;10/08/2013;79;4;0;4;0;5
7532;1980;Graduation;Married;43586;0;1;30/08/2012;26;99;2;11;4;16
4915;1956;2n Cycle;Married;53230;0;1;03/08/2012;86;176;72;98;136;229
2115;1957;Graduation;Together;50116;1;1;20/06/2014;68;54;0;10;0;2
2088;1972;Graduation;Together;84906;0;0;04/10/2013;98;997;15;414;99;76
2493;1966;Graduation;Married;61286;0;1;02/08/2013;34;356;0;107;19;117
6292;1986;PhD;Married;82333;0;0;30/03/2013;60;1311;0;359;46;17
1631;1965;PhD;Together;65220;0;0;03/09/2012;3;890;63;292;0;12
10104;1974;Graduation;Together;33590;2;1;03/11/2013;65;4;0;2;0;2
3006;1976;Graduation;Divorced;30992;1;0;22/04/2013;83;17;0;14;7;2
3919;1976;Master;Single;72309;0;0;11/03/2013;64;960;0;883;50;0
11181;1949;PhD;Married;156924;0;0;29/08/2013;85;2;1;2;1;1
642;1980;Basic;Married;16005;1;0;14/08/2012;69;1;3;2;20;47
4369;1957;Master;Absurd;65487;0;0;10/01/2014;48;240;67;500;199;163
10127;1965;Graduation;Married;58692;0;1;06/04/2014;21;301;11;61;4;11
271;1969;Graduation;Widow;40590;1;1;02/10/2013;30;154;0;50;6;37
4973;1970;Graduation;Single;20587;1;0;11/05/2014;39;2;3;6;4;9
2948;1954;Master;Divorced;62637;0;1;01/03/2014;76;104;12;48;4;5
2715;1966;Master;Divorced;29435;1;1;06/08/2012;11;70;3;37;4;64
10432;1974;Graduation;Divorced;19346;1;0;30/01/2014;26;2;0;9;3;2
9216;1971;Graduation;Married;35788;1;1;23/01/2014;34;23;2;11;3;4
7124;1968;Graduation;Divorced;36997;1;1;01/02/2013;72;43;4;12;8;27
9727;1957;Graduation;Married;23539;0;0;28/02/2014;13;4;24;11;16;25
5136;1973;Graduation;Single;65333;0;1;17/01/2014;58;654;7;92;0;30
9790;1957;Graduation;Single;78499;0;0;23/11/2013;12;912;72;170;47;97
1818;1971;PhD;Together;29732;1;0;25/03/2014;23;25;0;8;0;4
1100;1960;Master;Together;41275;1;2;24/03/2014;33;24;4;22;0;9
7873;1973;PhD;Together;63516;1;1;06/07/2013;30;141;11;114;15;5
10609;1962;PhD;Married;42769;0;1;12/10/2013;15;71;0;13;3;0
6950;1958;Master;Married;49572;1;1;15/12/2013;25;35;1;16;0;1
7233;1972;Graduation;Married;69209;0;0;17/09/2012;4;496;32;849;229;128
9481;1976;Graduation;Married;17148;1;0;28/01/2014;80;9;9;11;13;16
7699;1969;Graduation;Widow;40590;1;1;02/10/2013;30;154;0;50;6;37
2711;1976;Master;Together;30560;1;0;27/06/2013;6;9;1;5;4;7
8933;1983;2n Cycle;Married;32146;1;0;12/05/2014;16;26;3;23;4;3
8726;1964;2n Cycle;Divorced;41713;1;1;29/04/2014;57;77;8;44;10;25
1515;1975;Master;Together;34176;0;1;22/01/2014;9;11;2;7;4;2
5186;1955;PhD;Married;58482;0;1;12/03/2014;59;576;7;115;19;7
10157;1965;Graduation;Single;59686;0;1;25/01/2014;78;89;15;89;34;5
5667;1964;PhD;Married;60896;0;1;11/10/2012;90;1013;30;399;60;153
902;1980;Graduation;Together;62994;1;0;04/03/2014;74;224;12;48;4;12
977;1957;Graduation;Together;47320;0;1;01/08/2013;10;200;19;111;50;19
7313;1949;2n Cycle;Widow;74859;0;0;03/06/2013;63;570;73;614;133;73
7600;1992;Basic;Single;15253;1;0;28/10/2013;13;1;3;3;8;13
9706;1974;PhD;Single;31560;1;0;24/06/2013;98;62;1;20;4;7
2429;1954;Graduation;Divorced;72071;0;1;14/02/2013;4;531;69;300;150;150
3520;1990;Master;Single;91172;0;0;27/03/2013;94;162;28;818;0;56
10394;1984;Graduation;Married;90000;0;0;23/12/2013;91;675;144;133;94;241
4548;1981;Graduation;Single;41967;1;1;23/11/2013;66;23;4;10;0;15
9362;1965;Graduation;Single;69263;0;1;05/03/2014;14;492;5;32;13;21
3968;1970;2n Cycle;Divorced;65706;0;0;28/06/2013;77;918;10;129;13;129
4084;1975;Graduation;Together;60934;0;1;17/01/2014;41;224;155;155;192;54
6721;1951;Graduation;Married;71965;0;1;29/07/2013;21;572;19;286;50;248
2829;1955;Graduation;Married;65210;0;1;10/03/2014;25;626;0;70;0;28
1772;1975;PhD;Married;79174;0;0;11/01/2013;2;1074;37;518;193;129
1544;1967;Master;Divorced;81380;0;0;22/12/2012;51;741;68;689;224;103
492;1973;PhD;YOLO;48432;0;1;18/10/2012;3;322;3;50;4;42
4377;1971;Graduation;Married;52914;0;1;07/01/2013;32;254;10;44;30;227
4541;1955;Graduation;Together;38946;0;1;24/10/2013;84;116;6;82;6;41
1321;1974;Graduation;Married;26067;1;0;04/11/2013;49;22;2;18;0;12
8858;1972;PhD;Married;44325;0;1;07/03/2013;69;516;0;21;0;5
3266;1964;Graduation;Married;42523;0;0;23/04/2014;96;14;36;11;3;35
11187;1978;Basic;Single;26487;1;0;20/05/2013;23;2;8;10;12;23
8207;1957;2n Cycle;Married;53233;0;1;18/03/2014;18;28;0;9;3;0
9723;1960;Graduation;Married;67716;0;1;10/01/2013;8;530;142;217;62;56
2666;1972;Master;Married;76234;0;1;06/02/2014;21;519;50;167;130;41
5721;1956;PhD;Married;84117;0;0;11/05/2014;60;611;76;749;59;26
10652;1957;Master;Together;65487;0;0;10/01/2014;48;240;67;500;199;163
1646;1972;Basic;Married;25224;1;0;16/03/2014;36;4;9;12;11;8
4418;1983;Master;Single;89616;0;0;25/02/2013;36;671;47;655;145;15
2656;1971;Graduation;Divorced;40851;1;1;21/02/2013;63;23;1;7;0;24
7990;1947;Graduation;Married;27469;0;0;02/08/2012;2;9;1;2;3;0
8722;1957;2n Cycle;Married;82347;0;0;06/11/2012;38;556;54;845;202;63
7118;1957;Graduation;Married;73803;0;1;01/08/2012;61;833;80;363;52;174
2980;1952;Master;Single;8820;1;1;22/03/2013;52;12;0;13;4;4
1839;1974;Graduation;Single;43322;0;0;21/04/2014;25;56;7;48;10;18
10722;1973;Graduation;Together;55593;0;1;21/08/2013;63;293;8;124;11;106
2632;1954;Graduation;Married;50501;1;1;18/06/2013;10;297;0;38;13;152
9014;1975;Graduation;Married;37085;1;1;26/06/2014;65;39;1;16;2;3
7620;1990;Basic;Single;16185;1;0;05/08/2013;71;5;11;16;21;45
10968;1969;Graduation;Single;57731;0;1;23/11/2012;0;266;21;300;65;44
11133;1973;PhD;YOLO;48432;0;1;18/10/2012;3;322;3;50;4;42
2736;1978;Graduation;Married;73807;0;1;02/01/2013;88;366;124;156;71;54
1876;1990;Graduation;Married;18929;0;0;16/02/2013;15;32;0;8;23;18
5959;1968;Graduation;Single;35893;1;1;15/10/2012;80;158;0;23;0;18
1092;1980;Graduation;Married;61014;0;1;11/08/2012;17;269;129;495;182;29
4333;1954;Graduation;Together;32144;1;1;23/03/2014;76;41;0;10;0;3
3850;1963;Basic;Together;14918;0;1;07/12/2012;52;3;3;3;15;15
6168;1963;Graduation;Divorced;45146;1;1;15/07/2013;28;33;0;5;0;15
607;1955;2n Cycle;Divorced;41769;0;1;13/02/2013;31;302;29;131;32;27
10469;1981;Graduation;Together;88325;0;0;05/02/2014;42;519;71;860;93;53
6983;1950;Master;Divorced;38054;1;1;01/05/2014;24;23;2;17;2;0
3661;1995;2n Cycle;Single;80617;0;0;12/10/2012;42;594;51;631;72;32
9303;1976;Graduation;Married;5305;0;1;30/07/2013;12;12;4;7;1;5
692;1954;Graduation;Together;36807;1;1;20/12/2012;88;4;2;5;0;5
736;1983;Graduation;Together;28427;1;0;21/03/2013;67;18;3;19;3;6
9589;1948;PhD;Widow;82032;0;0;05/04/2014;54;332;194;377;149;57
4838;1978;Graduation;Together;22775;1;0;19/06/2013;40;5;1;8;0;1
9246;1985;Master;Together;40101;1;0;14/10/2012;73;171;3;129;26;62
6261;1979;Graduation;Married;58025;0;1;26/11/2013;81;270;31;88;11;22
7366;1982;Master;Single;75777;0;0;04/07/2013;12;712;26;538;69;80
10659;1979;2n Cycle;Together;7500;1;0;07/05/2013;7;2;8;11;3;21
1448;1963;Master;Married;33562;1;2;25/06/2014;33;21;12;12;0;3
4286;1970;PhD;Single;57642;0;1;09/01/2014;24;580;6;58;8;27
4749;1968;Graduation;Together;58554;1;1;26/09/2012;55;368;24;68;38;88
4478;1979;Graduation;Married;63777;1;1;24/03/2013;87;457;5;106;15;53
4201;1962;Graduation;Single;57967;0;1;03/03/2013;39;229;7;137;4;91
8720;1978;2n Cycle;Together;;0;0;12/08/2012;53;32;2;1607;12;22
10084;1972;Graduation;Married;24434;2;0;18/05/2014;9;3;2;8;20;17
7004;1984;Graduation;Single;11012;1;0;16/03/2013;82;24;3;26;7;23
9817;1970;Master;Single;44802;0;0;21/08/2012;71;853;10;143;13;20
8080;1986;Graduation;Single;26816;0;0;17/08/2012;50;5;1;6;3;3
9432;1977;Graduation;Together;666666;1;0;02/06/2013;23;9;14;18;8;12
8372;1974;Graduation;Married;34421;1;0;01/07/2013;81;3;3;7;6;9
10870;1967;Graduation;Married;61223;0;1;13/06/2013;46;709;43;182;42;247
4001;1946;PhD;Together;64014;2;1;10/06/2014;56;406;0;30;0;8
7270;1981;Graduation;Divorced;56981;0;0;25/01/2014;91;908;48;217;32;24
8235;1956;Master;Together;69245;0;1;24/01/2014;8;428;30;214;80;61
9405;1954;PhD;Married;52869;1;1;15/10/2012;40;84;3;61;2;21
